steam_id_hash,degree,clustering,betweenness,in_largest_component,inventory_log,cs2_hours,country
d7463e91facc002f,1,0.0,0.0,True,1.9344157696295785,2816.133333333333,BR
43a5feafd9c4b77a,2,1.0,0.0,True,0.0,5047.0,
eeb40dc00b0d2745,1,0.0,0.0,True,0.0,2109.4333333333334,
5d7591373f869485,1,0.0,0.0,True,0.0,0.0,BR
0adf55aa3f1b9e1c,1,0.0,0.0,True,0.0,3993.133333333333,CA
fdd1df8222b936a7,1,0.0,0.0,True,2.677590993617501,3133.0666666666666,BR
a6200e2660436d22,1,0.0,0.0,True,3.027715319407042,1553.5833333333333,BR
ffc3123c9611f402,1,0.0,0.0,True,3.0411835364579085,2795.883333333333,BR
1fe9f53824c5f65c,1,0.0,0.0,True,3.2308043957334744,3827.95,BR
18dad8eb4bb5c89c,1,0.0,0.0,True,0.6729444732424258,4268.283333333334,SE
399e04b24904583b,2,1.0,0.0,True,3.316002535598924,88.28333333333333,BR
c685625e5ad8155f,1,0.0,0.0,True,0.712949807856125,1782.5166666666669,BR
73570326ed1ee778,1,0.0,0.0,True,0.9122827104766162,715.2333333333333,RU
8396168751732b37,1,0.0,0.0,True,1.029619417181158,3353.95,BR
5b1c8edd07a77fb4,1,0.0,0.0,True,2.1826747963214883,6924.45,BR
94ad7d436bc4672e,1,0.0,0.0,True,0.0,3207.4166666666665,BR
f3b137c758547486,1,0.0,0.0,True,0.0,738.5333333333333,BR
55d4e7f9a6c73c2c,1,0.0,0.0,True,0.0,1231.65,
7cb7c89e78b0f45c,1,0.0,0.0,True,0.0,2471.4333333333334,BR
332ca19045492974,1,0.0,0.0,True,2.163323025660538,0.0,BR
f1931bf7f18b0a50,1,0.0,0.0,True,3.338257581888281,0.0,BR
0de73b80fd5e06e1,1,0.0,0.0,True,3.421326752957321,5053.083333333333,BR
a04b12c4049abb85,1,0.0,0.0,True,3.658162481451876,3465.516666666667,BR
9e01de04e5083cf3,1,0.0,0.0,True,1.766441661243765,3168.7833333333333,BR
4f82e389cb91cb45,2,1.0,0.0,True,2.122261538862764,2403.55,BR
b46d6bb3d0a77d27,1,0.0,0.0,True,1.791759469228055,847.1833333333333,BR
fbf23043ccb8a187,1,0.0,0.0,True,1.5173226235262949,864.4333333333333,BR
3df36fe24494846c,1,0.0,0.0,True,0.2776317365982795,1787.6,
381baeebbaf5ec7e,2,1.0,0.0,True,1.483874689458755,8110.333333333333,
